KNOWN VARIABLE VALUES
Porosity,Permeability
0.1,1e-14

KNOWN WELL PARAMETERS
Initial Pressure,Initial X,Layer Thickness,Action Well Radius,Rock Specific Heat,Rock Heat Conductivity,Rock Density,Rock Compressibility
3600000.0,240.0,100.0,0.0,1000.0,2.5,2500.0,0.0

GRID INFORMATION
Number of Grid Blocks,Number of Constant Sized Blocks,Constant Block Size,Block Growth Factor
100,20,0.01,1.2

PUMP INFORMATION
Pumping Scheme,Number of Pump Times,Deliverability,Production Index,Cutoff Pressure
Step Flows,1,0,0.0,0.0

Time [s],Mass Flowrate [kg/s]
43200.0,-5.0

OBSERVATION POINT 1
Property Observed,Radial Location [m],Number of Observations
Pressure,0.009999,644

Time [s],Observation
142264.38569206843,3576742.734415629
142656.29860031104,3576835.044139445
143048.21150855365,3576926.595335193
143440.12441679626,3577017.397654649
143832.03732503887,3577107.460575979
144223.95023328147,3577196.793407625
144615.8631415241,3577285.4053197247
145007.77604976672,3577373.3053122163
145399.68895800933,3577460.502244508
145791.60186625193,3577547.004804466
146183.51477449454,3577632.821527389
146575.42768273715,3577717.9608309856
146967.3405909798,3577802.4309849823
147359.2534992224,3577886.240105624
147751.166407465,3577969.3961833357
148143.0793157076,3578051.907083985
148534.99222395022,3578133.7805322628
148926.90513219283,3578215.0241319407
149318.81804043546,3578295.6453628987
149710.73094867807,3578375.6515829293
150102.64385692068,3578455.0500197653
150494.5567651633,3578533.8478041813
150886.4696734059,3578612.0519530373
151278.3825816485,3578689.669353734
151670.2954898911,3578766.706789772
152062.20839813375,3578843.1709347935
152454.12130637636,3578919.0683751274
152846.03421461897,3578994.4055744335
153237.94712286157,3579069.1889016456
153629.86003110418,3579143.4246451627
154021.7729393468,3579217.118966423
154413.68584758943,3579290.2779394872
154805.59875583203,3579362.9075510167
155197.51166407464,3579435.0137033965
155589.42457231725,3579506.6021940773
155981.33748055986,3579577.678754143
156373.25038880247,3579648.249009797
156765.1632970451,3579718.3185067563
157157.0762052877,3579787.892706372
157548.98911353032,3579856.976996189
157940.90202177293,3579925.5766711915
158332.81493001553,3579993.6969601437
158724.72783825814,3580061.3430183847
159116.64074650078,3580128.519898932
159508.5536547434,3580195.2326208716
159900.466562986,3580261.486110326
160292.3794712286,3580327.2852163054
160684.2923794712,3580392.6347260787
161076.20528771382,3580457.539350747
161468.11819595646,3580522.0037408806
161860.03110419906,3580586.0324760266
162251.94401244167,3580649.630076507
